id,lat,long
4634274187,43.0790423,131.8419666
4634274196,43.0797447,131.8422188
4634274533,43.0819303,131.8480945
4634274535,43.0808231,131.8483142
4634274726,43.0806593,131.8492926
4634274915,43.0813228,131.8499864
4634275500,43.0881298,131.8547935
4634275727,43.0872174,131.8562172
4634276180,43.087947,131.8574065
4634276631,43.0894297,131.8586669
4634276786,43.0903958,131.8595256
4634277484,43.0923044,131.8625987
4634277676,43.093512,131.8632492
4634277770,43.1029464,131.863003
4634277886,43.0997876,131.8642495
4634277931,43.1019726,131.8644612
4634278136,43.1011429,131.8657037
4634278257,43.1016202,131.8663542
4634278329,43.093594,131.8667226
4634278546,43.1041732,131.8684317
4634279130,43.1094641,131.8737679
4634279139,43.1085709,131.873791
4634279169,43.1091806,131.8740315
4634279185,43.109508,131.8741798
4634279250,43.1137606,131.8745404
4634279807,43.1106309,131.8759958
4634280535,43.11017,131.8786567
4634280732,43.1136084,131.8799539
4634280831,43.1135208,131.8805461
4634280850,43.116262,131.8808217
4634281049,43.1114141,131.8833818
4638968549,43.1289434,131.9017929
4646495797,43.09493,131.8898031
4675921377,43.1280354,131.9019625
4704618890,43.1321744,131.9435145
4712921040,43.12424,131.8886145
4712921042,43.1244128,131.8884568
4712922804,43.1248703,131.9090403
4712923159,43.1122413,131.9254612
4712923160,43.1119055,131.925425
4712923295,43.1174431,131.8827013
4712923462,43.1128339,131.8922475
4712923529,43.1221493,131.8872867
4712923686,43.1284209,131.9022356
4712923851,43.1269565,131.9095384
4712923852,43.1267619,131.9077746
4712924154,43.1232537,131.8876832
4712924201,43.1135942,131.9174375
4712924407,43.116403,131.8931664
4712924562,43.1208915,131.8758
4712924737,43.1163801,131.8824696
4712925240,43.1234947,131.877484
4712925566,43.1181504,131.8798041
4712925567,43.1224047,131.8798673
4712926196,43.1174778,131.883157
4712926319,43.1185437,131.8837681
4712926349,43.1182887,131.8839015
4712928054,43.1239784,131.8885017
4712928520,43.1229948,131.8889508
4712928852,43.1241384,131.8892764
4712930411,43.1223522,131.8919997
4712931671,43.1205529,131.8954672
4712934085,43.1161443,131.9026663
4712935492,43.1196222,131.9082277
4712937237,43.1145767,131.9100033
4712937428,43.1153072,131.9103241
4712937443,43.1211635,131.9104192
4712937645,43.1241438,131.910931
4712938210,43.1145879,131.9122045
4712938260,43.1161672,131.9125075
4712938653,43.1144513,131.9134161
4712939688,43.1173441,131.9172633
4712940272,43.1093039,131.9194555
4712940305,43.1167576,131.9195999
4712940922,43.1123292,131.9233672
4712940935,43.1113058,131.9234129
4712941343,43.1143765,131.9246425
4712942531,43.1125567,131.9299894
4712944366,43.1180121,131.8797543
4712944369,43.1158,131.9023955
4792815789,43.0745158,131.9474625
4792816030,43.0749656,131.9437633
4792818137,43.0769856,131.934388
4797574247,43.0791581,131.9626654
4797574317,43.0836839,131.9616093
4797575096,43.0751992,131.9481998
4797575098,43.0750452,131.9477583
4797575102,43.075325,131.9478685
4797575114,43.0768076,131.9508263
4797575115,43.0766608,131.9524833
4797575174,43.0816583,131.9543501
4797575191,43.0789768,131.9602205
4797575192,43.0790556,131.9597008
4797575247,43.0782642,131.959888
4797575252,43.0784894,131.9606237
4797575261,43.0787199,131.9622916
4797575327,43.0772475,131.9580682
4797575339,43.0772949,131.9581054
4797575358,43.0763188,131.9480386
4797575363,43.075425,131.9523712
4797575525,43.0753943,131.9520698
4800312594,43.089769,131.9762212
4802615063,43.0852105,131.9499527
4802615422,43.0855781,131.9538409
4802615855,43.0836031,131.9672871
4805028024,43.0969125,131.950086
4806760651,43.0969305,131.9375617
4806929163,43.104721,131.9835561
4806929177,43.1097413,131.983986
4806929183,43.1095778,131.984961
4806929192,43.110061,131.9843645
4806929198,43.108674,131.9850852
4806929201,43.1094088,131.9853971
4806929202,43.1093895,131.9854991
4806929208,43.1090864,131.9851595
4806929210,43.1091707,131.9851088
4807002487,43.106701,131.9826554
4807003084,43.1079481,131.9678535
4807003233,43.1157305,131.9712808
4812445416,43.1045708,131.9790929
4812445945,43.1032869,131.9792527
4812446169,43.1042711,131.9701623
4812446340,43.1074727,131.9688972
4812453104,43.1346266,131.9993635
4812454907,43.139067,131.9483759
4812455813,43.1361043,131.9995301
4812456286,43.1392838,131.948782
4812548685,43.086875,131.9259676
4814744691,43.0926176,131.9182432
4814744692,43.0923977,131.9181323
4814744698,43.0921606,131.9172959
4814744702,43.0920828,131.9175007
4814744747,43.0898639,131.9129434
4814745709,43.0863805,131.9109359
4814746580,43.0834914,131.9121128
4814746804,43.0783108,131.9070225
4814747149,43.0883308,131.921546
4815053317,43.0928873,131.9137123
4815053722,43.0896158,131.9046053
4815053727,43.0882205,131.901896
4815054819,43.0883287,131.8946802
4815055133,43.0869198,131.9051869
4815055210,43.0861491,131.8987659
4815055788,43.0847632,131.905781
4815056141,43.0846062,131.8986406
4815056242,43.0826706,131.9012261
4817656636,43.0957841,131.8880874
4817656775,43.0944375,131.8912991
4817658305,43.104082,131.8929116
4819615971,43.0996621,131.8980728
4819616314,43.098543,131.9134854
4819618834,43.0959133,131.9144606
4819621471,43.0983564,131.9045793
4819622339,43.099937,131.912803
4819623010,43.1043615,131.9004894
4819623281,43.1034463,131.8992475
4819623283,43.1034332,131.900153
4819623289,43.1031485,131.9018279
4819623682,43.105073,131.8976795
4819625030,43.1034974,131.9143014
4819688152,43.1059414,131.9021993
4821730293,43.1331535,131.9111972
4821730294,43.1329683,131.9111015
4821730609,43.1295504,131.9400647
4821730756,43.1222609,131.9268548
4821730757,43.1223723,131.9269002
4821731682,43.1290614,131.9153384
4829715896,43.1107006,131.9550239
4829715897,43.1108417,131.9549565
4829715973,43.1069854,131.9529367
4829716033,43.1085696,131.9527517
4829717437,43.1046229,131.9558249
4829717749,43.1049287,131.96322
4829718872,43.1041047,131.9457233
4830064462,43.1121979,131.9394876
4830277766,43.1364931,131.8916143
4830401815,43.116211,131.9568664
4830402731,43.1137109,131.9587003
4830404139,43.1159134,131.9599099
4830404166,43.1138898,131.9620802
4832093327,43.1181696,131.9428991
4832093948,43.1182617,131.9436464
4832093955,43.1182758,131.9439394
4832095209,43.1168306,131.9581904
4833876028,43.1325219,131.9479621
4847087765,43.1391437,131.9484338
4848842740,43.122424,131.8919387
4877189264,43.0928311,131.9156266
4896433547,43.1161221,131.9392533
4996092844,43.0945068,131.9156377
4996093327,43.092249,131.9200931
4998779657,43.1009044,131.9051796
5072777977,43.1138578,131.9213916
5078360590,43.1136868,131.9283275
5106741446,43.0848001,131.8536988
5118564675,43.0996466,131.8644798
5352118524,43.101572,131.9432828
5492513406,43.1249472,131.9559079
5563707607,43.1147813,131.8920212
5767398080,43.1223984,131.921056
5800128804,43.0882173,131.9126081
6076146692,43.1007352,131.9827496
6076148821,43.1047191,131.9834059
6144381856,43.1181993,131.8793846
6224372813,43.1240974,131.9259025
6556683235,43.0946558,131.9383726
6618265383,43.1102525,131.936949
6618265384,43.1100576,131.9366775
6639518753,43.1367586,131.9973951
6798039886,43.1151196,131.9077657
6822044790,43.1144205,131.9359645
6975313374,43.1149959,131.9424144
7042799043,43.1168995,131.9668205
7052414622,43.1058199,131.8771737
7071278562,43.086152,131.9362588
7079379063,43.0764528,131.9356798
7152783780,43.1035831,131.940799
7173766995,43.0914221,131.8904755
7256930789,43.0954158,131.9372848
7270911682,43.1322655,131.9504008
7365890247,43.0860347,131.962978
7365918705,43.080646,131.9597021
7373978531,43.0780931,131.9646246
7383667937,43.0758585,131.9487571
7394139926,43.0865862,131.960818
7537349125,43.098862,131.8853314
9217300941,43.1010737,131.9295254
9217300945,43.1008522,131.929579
9242429015,43.1167131,131.9684917
9244545584,43.094203,131.8963516
9296724901,43.1109448,131.880731
9297486181,43.1041408,131.945876
9548975050,43.1167689,131.9640736
9987718510,43.0801515,131.9624842
10007654179,43.1058182,131.9355255
10593465498,43.09652,131.9379378
10698682202,43.0840507,131.8927453
10785555710,43.1261921,131.979127
10785555725,43.1256215,131.978483
10836929798,43.1281986,131.9013766
10836929802,43.1279885,131.9016184
10836991807,43.1281388,131.9024412
10836991813,43.1281481,131.9019734
10836991818,43.1283323,131.9018014
10836991820,43.1285086,131.9022039
10836991826,43.1282811,131.9026059
10839176090,43.1122277,131.9392305
10970558472,43.1022235,131.8642339
11066072986,43.1141321,131.9829716
11067432437,43.1267178,131.9103577
11961568824,43.0915956,131.971369
11979269680,43.1023666,131.9372983
11979269685,43.1022109,131.9371955
12596435996,43.0991444,131.9142102
12606941388,43.1393253,131.9483589
12606941389,43.1393277,131.9484601
12649469541,43.1040618,131.9456942
12716091159,43.118396,131.8845187
13115867331,43.1225665,131.9264824
13236320052,43.1221136,131.967807
13236320058,43.1216974,131.9695356
13397040302,43.1150596,131.9796328
13461989618,43.0853657,131.857536
13461989619,43.0853072,131.8574873
